,title,writer,date,views,likes
1127,섬꾸밀 가구들 좀 기부좀 해주세요(안쓰시는 가구여도 됩니다!!) 비댓,윤서 부계가 갑니다,2023.09.13,62,0
1128,오렌지 사과 구해요,오늘만사는 저승사자 1607,2023.09.13,69,1
1129,산리오 가구 거래,사람이에여,2023.09.12,126,10
1130,마니 팔아영ㅎ,열렙 중인 입문자 281,2023.09.12,213,0
1131,레시피 무료로 나눔합니다,8ㅁ8,2023.09.12,124,1
1132,섬 꾸미기에 딱 좋은 가구 있으시면 많이 기부 해주세요 비댓,윤서 부계가 갑니다,2023.09.12,93,0
1133,금장미 팔아요!,감자ㅇ,2023.09.11,123,2
1134,뽀야미 액자 팔아요 비댓(마일&벨),윤서 부계가 갑니다,2023.09.11,42,3
1135,뽀야미 데려가실부운..,비눗방울,2023.09.11,117,1
1136,무값 500 이상이신 분 구해요,천하통일 저승사자 2701,2023.09.11,56,0
1137,떡밥 100개 팝니다,세계 최강 킬러 6930,2023.09.11,40,0
1138,"모래성,소나무 분재 구해요",사람이에여,2023.09.11,80,0
1139,사과 체리 오렌지 나눔해주실 천사님 구해요,오늘만사는 저승사자 1607,2023.09.11,95,1
1140,떡밥 100개 구합니다,열렙 중인 탐험가 2959,2023.09.11,63,2
1141,산리오 아이템 팔아욥,사람이에여,2023.09.10,60,1
1142,떡밥 100개 마일티켓교환,마치는코알라,2023.09.10,38,0
1143,"버섯 원목,벗나무 분재,벛나무 가지,벚꽃나무,달,초승달 체어 가지고 계신분 구해용!",사람이에여,2023.09.10,54,0
1144,액자 많이 구매해요 !,금손 언데드 845,2023.09.10,57,0
1145,무값 500 이상이신 분 계실까요?,천하통일 저승사자 2701,2023.09.10,62,1
1146,아무 주민 액자 구해요!,8ㅁ8,2023.09.10,48,1
1147,"철광석, 돌 팔아요",비눗방울,2023.09.10,31,0
1148,"과일구해요 배,오렌지(완료)",세계 최강 군주 1971,2023.09.10,74,0
1149,알바구해요 비댓으로 많이 달아주세요(아무거나 상관없음),윤서 부계가 갑니다,2023.09.10,133,0
1150,수정) 미끼 팔아요!,금손 동생 8638,2023.09.05,107,6
1151,토용 판매/거래,댕근,2023.09.05,79,3
1152,(완료)떡밥 100개 팔아용!,dydy,2023.09.04,46,0
1153,사과 구해요~,동린이에요,2023.09.04,64,1
1154,"파란장미,초록국화 팔아요",8ㅁ8,2023.09.04,85,0
1155,액자 진주 커별 금광석 사요,금손 언데드 845,2023.09.04,38,1
1156,황금장미 팝니다,전패의 마법사 8488,2023.09.03,61,1
1157,각종 별자리 레시피 판매,전패의 마법사 8488,2023.09.03,50,0
1158,마일을 덩으로 교환해주실분!,세봉짱,2023.09.03,97,0
1159,황금장미 팔아요!!,8ㅁ8,2023.09.03,85,0
1160,뽀야미 액자 마일로 팝니다 (비댓),윤서 부계가 갑니다,2023.09.03,40,1
1161,(완료) 마일로 벨구해용,8ㅁ8,2023.09.02,84,0
1162,"캔,타이어 10개 구합니다 10마일로!",8ㅁ8,2023.09.02,38,0
1163,마일을 덩으로교환하실분,부지런한 도적 528,2023.09.02,61,0
1164,금광석 아니면 진주 1세트당 15 마일티켓 15개요,ㅣ얏히ㅣ,2023.09.02,55,0
1165,커다란 별의 조각 진주 금광석 구매합니당,금손 언데드 845,2023.09.02,78,0
1166,벨 교환권 20개로 일꾼이 되겠습니다!,ㅣ얏히ㅣ,2023.09.02,50,0
1167,(완료) 떡밥 100개 15마일로 판매합니다!,8ㅁ8,2023.09.02,43,0
1168,떡밥 200개 팔아요 (비댓),윤서 부계가 갑니다,2023.09.02,68,1
1169,과일 배 오렌지 구해요 (완료),동그랑땡동린이,2023.09.02,47,0
1170,오렌지 체리 복숭아,별별쭌,2023.09.02,60,1
1171,떡밥100개팔아요,부지런한 도적 528,2023.09.02,69,1
1172,비인기 주민 액자 사요,금손 언데드 845,2023.09.02,125,0
1173,아이언우드수납장 레시피 한장 더 구합니다.,하루살이 Lv1 5231,2023.09.02,56,3
1174,(완료) 떡밥 100개 15마일에 판매해여ㅜ,8ㅁ8,2023.09.01,63,0
1175,마일을 덩으로 교환해주실분 구합니다.,세봉짱,2023.09.01,92,0
1176,아이언우드 수납장 레시피 구합니다.,하루살이 Lv1 5231,2023.09.01,54,0
1177,미첼이랑 요비 팔아요,ㅣ얏히ㅣ,2023.09.01,94,0
1178,[완료] 주민액자 팝니다.,페니실린을 이겼어,2023.09.01,233,0
1179,무조건 1마일,너굴이노예,2023.08.31,135,1
1180,복숭아 사과 구해용.(완료),내가 바로 검사 2908,2023.08.30,48,0
1181,주민 액자 삽니다. 비인기주민들!,페니실린을 이겼어,2023.08.30,192,4
1182,천장달린 카운터 구해요!,게임중인 전학생 2224,2023.08.30,86,2
1183,"사과,배,오렌지 사고싶어요!!(완)",우살우죽섬,2023.08.30,53,1
1184,"체리, 오렌지, 코코넛 이외에 과일 거래 또는 교환 구합니다(완)",라운지 초심자 a905753,2023.08.29,163,10
1185,떡밥 100개 20마일에 팔아요!,천하통일 저승사자 2701,2023.08.27,81,12
1186,호박 받아요 !! (완),담꼬,2023.08.27,75,2
1187,과일 4가지 팝니다 비댓(2가지 거래완료),윤서 부계가 갑니다,2023.08.27,279,3
1188,없는 별레시피 팔아요 비댓,윤서 부계가 갑니다,2023.08.26,175,0
1189,떡밥 100개 25마일에 팔아요,강준희,2023.08.26,61,1
1190,떡밥 팝니다,편안한 우리섬,2023.08.26,48,1
1191,안녕하세요!,배고픈 검사 5854,2023.08.25,187,5
1192,마일주는 방법 알려주세요.,고뇌하는하늘이,2023.08.24,111,0
1193,"토마토,사과 거래나 나눔해주실분,,,",고뇌하는하늘이,2023.08.24,125,0
1194,야채가 하나도 없는데 ㅠㅠ,금손 힐러 1946,2023.08.23,142,7
1195,떡밥 구합니다!,푸프탱,2023.08.22,112,4
1196,과일 사과랑 배 거래해주세요ㅠㅠ,히야히양,2023.08.22,101,1
1197,리본 가발 구해요 ㅜㅜ(완료),담꼬,2023.08.21,107,2
1198,완))너구리 모형 레시피 삽니다ㅜ,머피,2023.08.21,63,0
1199,(윤아와 친구들의섬 윤아님)분양사기,HAPPY도,2023.08.20,544,12
1200,서부의거리 팔아요!,세봉짱,2023.08.19,139,2
1201,온라인 부담되는데 같이 만나서 하실분!![서울역삼동) 카페 제가살게여,고뇌하는 군주 6853,2023.08.19,110,4
1202,철광석 도와주실분 ㅠㅠㅠㅠ 4개 남았는데 ㅠㅠ 타임슬립 귀찮아요....,신화속 형 7777,2023.08.17,124,2
1203,체리랑 배 구합니다 저는 오렌지복숭아사과있습니다((완료),라운지대표 Lv1 9111,2023.08.17,113,0
1204,떡밥 200개 팝니다(마일티켓),템레르,2023.08.16,134,0
1205,"파란장미, 은방울꽃",푸프탱,2023.08.15,181,4
1206,"[완료] 배, 체리 구합니다:)",날카로운 삼촌 8184,2023.08.15,84,0
1207,[마감]떡밥 100개 파빈다! 마일티켓으로요!,리처드사랑녀,2023.08.15,110,0
1208,레시피 구해봅니다,세봉짱,2023.08.14,62,5
1209,귤(오렌지) 구합니다.,럭키가이 요괴 8860,2023.08.14,80,2
1210,[마감]히죽이 입양인지 분양 원하시는분?,리처드사랑녀,2023.08.13,277,2
1211,마일을 덩으로 교환하고싶어요 (완료),세봉짱,2023.08.13,71,0
1212,풀카탈 만지작 있으신분 구합니다,꿈에서본 평민 8244,2023.08.13,169,0
1213,"배,체리 구해요!!",선토키,2023.08.13,100,2
1214,초록낙엽 레시피 비싸게삽니당..,전설의 암살자 3590,2023.08.12,106,1
1215,철광석 구해욤,쭈니가 좋아,2023.08.12,80,1
1216,체리나 오렌지 복숭아 구해요 ㅠㅠ,금손 힐러 1946,2023.08.12,419,9
1217,배 구해요ㅜㅠ,낚시왕 탐험가 6484,2023.08.11,73,0
1218,50덩삽니다,MowMow,2023.08.09,97,3
1219,체리섬입니다 다른과일 구해염,내가 바로 초보 9364,2023.08.09,179,0
1220,모동숲 과일을 구합니다 도와주세요 😂,하하하,2023.08.08,105,0
1221,과일 구해용 !!,솔플잘하는 초보 6863,2023.08.08,91,2
1222,가로등 검은색 / 가든 벤치 레시피 구합니다!!,명,2023.08.07,121,3
1223,아이언 가든 벤치 레시피 구합니다,폭주하는 언데드 1705,2023.08.07,112,0
1224,과일 구해요 ..,열렙 중인 탐험가 2959,2023.08.07,120,1
1225,과일 구해요 ㅠㅠ,열렙 중인 탐험가 2959,2023.08.07,46,1
1226,동린이에게 철광석 30개 기부해주실 분..?,안녕하세용용,2023.08.06,83,1
1227,"소박한 목재 간판, 초록낙엽",나는 사실 엘프 2126,2023.08.06,72,4
1228,사과 가지고 싶어요...,고뇌하는 탐험가 4014,2023.08.06,122,6
1229,모동숲 펜스 구해요!,학살중인 트롤 8784,2023.08.05,117,2
1230,떡밥 팔아요~~ 100개당 20마일!!! 세일 중,모두모여섬,2023.08.05,66,4
1231,떡밥 팝니다. 200개 있는데 100개당 20마일 입니다.,모두모여섬,2023.08.05,56,2
1232,동린이 과일 교환하실 분..?,답도 없는 레전드 5266,2023.08.05,93,3
1233,"체리 구합니다 (사과,복숭아)",보라나비,2023.08.05,73,0
1234,중세의 거리 필요하신 분!!!!!,보라나비,2023.08.04,90,2
1235,풀카탈 만지작,전국제패 겜돌이 6008,2023.08.04,198,1
1236,(케찹/1호 원해요)뽀야미 데려가세요!,세계 최강 입문자 6740,2023.08.04,107,4
1237,풀카탈,MowMow,2023.08.03,78,0
1238,낯선 고양이 가방 팔아요!,MowMow,2023.08.03,72,0
1239,서부의 거리 복고풍 정류장 가지고 계신분 있으신가용?,thkdjg,2023.08.03,130,0
1240,덩 팔아요!,MowMow,2023.08.03,145,2
1241,과일,갖고싶은 만렙 1656,2023.08.03,39,0
1242,소박한 목재 울타리,갖고싶은 만렙 1656,2023.08.03,23,0
1243,떡밥 팔아요,꿈에서본 언데드 9742,2023.08.03,55,2
1244,떡밥 100개 25마일에 팝니다!,MowMow,2023.08.03,113,3
1245,배/체리/오렌지 구해요!,세계 최강 입문자 6740,2023.08.03,61,4
1246,주대님들 질문이요,MowMow,2023.08.02,57,3
1247,100덩 판매!,MowMow,2023.08.02,73,2
1248,떡밥 300개 75마일에 팔아용,링링,2023.08.02,31,1
1249,거거,갖고싶은 만렙 1656,2023.08.02,42,2
1250,버섯램프 구해요.,예빈 yebin,2023.08.01,41,2
1251,미첼,갖고싶은 만렙 1656,2023.08.01,88,2
1252,가든벤치 레시피 구합니다!!!,맛있는 케이크 8787,2023.08.01,49,0
1253,산리오템사요,라운지 초심자 a364943,2023.07.31,156,0
1254,우주복,갖고싶은 만렙 1656,2023.07.31,29,0
1255,떡밥 팔아용,곰돌랜드주인,2023.07.30,67,0
1256,떡밥 200개 팔아용,단무지123,2023.07.30,77,5
1257,과일 나눔 받아요 ㅠㅠ,도도한 수호신 5520,2023.07.30,89,0
1258,미술품 구함니다..!!.,놩놩,2023.07.28,90,14
1259,복숭아 있으시면 교환해요~,꿈에서본 오빠 2784,2023.07.27,94,1
1260,마일 -> 덩 교환구합니다,달나라하니,2023.07.27,60,1
1261,떡밥,갖고싶은 만렙 1656,2023.07.27,37,0
1262,무료나눔 받습니다,라밍 Laming,2023.07.27,111,1
1263,동린이 과일 교환하실분...,윤졸디,2023.07.27,59,0
1264,떡밥 팔아요,폭주하는 마법사 96671690382362681,2023.07.26,56,9
1265,파란장미리스나 블루장미화관 레시피 구하고 싶어요,달혜,2023.07.26,46,3
1266,음수대 구해요,예빈 yebin,2023.07.26,96,2
1267,특산 과일 구해요!!,동뤼니임미다,2023.07.26,171,1
1268,금장미 구해요,예빈 yebin,2023.07.26,58,1
1269,[마감] 레시피 무료나눔,페니실린을 이겼어,2023.07.26,288,0
1270,"오렌지랑 복숭아 구합니다! ( 저는 체리, 배, 사과, 야자수 있습니다!)",라운지대표 킬러 7902,2023.07.26,110,2
1271,흰 코스모스랑 배추흰나비 모형구해요!,도담,2023.07.26,35,3
1272,동숲 과일 구해용 (저는 사과랑 체리가 있습니다!),라운지대표 킬러 7902,2023.07.25,136,1
1273,요가 메트 급구해요,천산갑,2023.07.25,38,1
1274,무료나눔 (완),HAPPY도,2023.07.23,897,13
1275,[완료] 낮은 나무 울타리 있으신분? (급구),비눗방울,2023.07.23,287,5
1276,"귤,체리,사과 살게요 각각 3개씩만 있으면되요. 가격은 과일 1개당 10000벨,3개에 30000벨 입니다",네이버최강 Lv1 6856,2023.07.23,122,2
1277,과일 여러 종류 구해여!!,너구리의숲,2023.07.23,163,1
1278,복숭아 사고싶어요!,낄낄꺄르륵,2023.07.23,162,1
1279,배 체리 오렌지 구해요,샤샤샤,2023.07.22,112,3
1280,요트 구합니다!,으앇,2023.07.22,87,5
1281,떡밥팔아오ㅡ,폭주하는 겜돌이 5719,2023.07.20,56,3
1282,흑흑,주대Dy,2023.07.20,99,1
1283,열매/ 과일 나무 교환,아규06,2023.07.19,70,1
1284,복숭아 배 사과 오렌지 체리 다 팝니다,섬이름개같은거,2023.07.19,151,0
1285,[거래완료] 아래 물품 거래 받습니다~!,2aro,2023.07.18,104,2
1286,과일 팝니당,천하태평 저승사자 2994,2023.07.17,67,7
1287,"[거래완료]오렌지,체리 구해요",귀요미용,2023.07.17,65,0
1288,오렌지있습니다,혀니쭝,2023.07.17,49,1
1289,초록낙엽레시피구합니다!,범인은이안에있섬,2023.07.17,114,3
1290,"사과, 복숭아 구합니둥 ㅠㅠ",열렙 중인 암살자 4040,2023.07.17,128,4
1291,떡밥 매입합니다,2aro,2023.07.16,97,5
1292,떡밥 60개에 5마일 티켓으로 팝니다.,네이버최강 검사 1961,2023.07.16,60,1
1293,[완료] 복숭아 구합니다! (다른 과일이랑 교환 원해요),전패의 마왕 6350,2023.07.16,77,2
1294,떡밥 60개에 8마일티켓에 팝니다,네이버최강 검사 1961,2023.07.16,54,1
1295,떡밥 51개 + 귀상어 마일티켓11개에 팝니다,네이버최강 검사 1961,2023.07.16,60,1
1296,떡밥 거래,Hm01,2023.07.16,58,0
1297,마일티켓 삽니다,천하태평 저승사자 2994,2023.07.16,53,0
1298,[마감] 레시피 무료 나눔,페니실린을 이겼어,2023.07.16,88,0
1299,떡밥 구매 원합니다,2aro,2023.07.15,130,8
1300,통나무 벤치 레시피 구합니당,럭키가이 트롤 5536,2023.07.10,55,2
1301,"[완료]사과, 체리 구합니다!",슈가슉,2023.07.10,91,5
1302,프락시누스 그라피티 구합니다,나만없어고양이,2023.07.09,61,2
1303,"스피카,귀오미,차코 액자 팔아요",즐겜중인 전학생 5228,2023.07.09,69,2
1304,떡밥 팝니다 100개 25마일,치킨먹는 겜돌이 4643,2023.07.09,59,1
1305,성문 성벽 등등 혹시 기부 가능하신분 계실까요???ㅠㅡㅠ,솔플잘하는 겜돌이 6759,2023.07.07,57,7
1306,"금도구( 낚시대, 삽, 잠자리채) 팔아요!",벽력일섬 엄지렁,2023.07.07,109,2
1307,떡밥 삽니다~,세계 최강 Lv1 7882,2023.07.07,65,0
1308,성 관련 아이템,솔플잘하는 겜돌이 6759,2023.07.07,29,0
1309,성 관련 레시피랑 중세의 거리 레시피,솔플잘하는 겜돌이 6759,2023.07.07,120,4
1310,중복레시피 드려요,하하호호섬예나,2023.07.06,253,2
1311,캠핑장 건설 재료,답도 없는 뉴비 1098,2023.07.01,85,2
1312,빙티 액자 판매합니다,heyhi,2023.07.01,74,1
1313,과일구해요,와앜,2023.06.24,142,10
1314,마일티켓 벨이랑 교환 원해요,무트코인 매번실패ㅠ,2023.06.21,90,0
1315,섬꾸 구함,(알 수 없음),2023.06.21,53,0
1316,아미보 팔아용,(알 수 없음),2023.06.21,103,0
1317,과일 구해요,꿈에서본 레전드 6176,2023.06.20,159,6
1318,아이언우드 수납장 급구,고양아 멍멍해봐,2023.06.17,109,11
1319,쿠션 주실 분,모여봐요 동숲 초보,2023.06.17,66,4
1320,"스피카, 미애, 미첼, 다람, 잭슨, 애플 분양 합니다",모여봐요 동숲 초보,2023.06.16,282,4
1321,진주와 금광석 무한 ♾ 매입,돈벌어요 대출의숲,2023.06.15,86,3
1322,레시피 100개정도..무료 [마감],페니실린을 이겼어,2023.06.14,171,9
1323,떡밥 무한 ♾ 매입,돈벌어요 대출의숲,2023.06.12,318,15
1324,프락시누스 / 마차 / 요트 구합니다.,나만없어고양이,2023.06.11,137,16
1325,토이옷장 구해요~,전국제패 겜돌이 8472,2023.06.10,84,5
1326,급구해용 마일100개로용ㅎ 한꺼번에 원해영ㅎ,즐겜중인 마왕 5337,2023.06.09,149,2
1327,황금 물뿌리게(완료,팬다씨,2023.06.08,220,14
1328,체리 팔아영🍒,팬다씨,2023.06.08,72,4
1329,사과 체리 오렌지 구해요 !! (완료),부드러운 암살자 4148,2023.06.07,101,2
1330,은방울꽃 구해요,이 구역의 사령관 4591,2023.06.07,144,4
1331,너무 보고싶고 궁금해영ㅎㅎ,즐겜중인 마왕 5337,2023.06.06,74,1
1332,유니콘세이프,돈벌어요 대출의숲,2023.06.06,55,0
1333,레시피 그냥 가져가세요. 100개 이상 (마감),페니실린을 이겼어,2023.06.06,207,2
1334,제 섬 좀 꾸며주세요 ㅠㅠ (100마일),밤새는 도적 7628,2023.06.05,122,1
1335,나뭇잎 레시피 구합니다 ! (50마일),밤새는 도적 7628,2023.06.04,136,4
1336,(완)간이창고 구해요 !,밤새는 도적 7628,2023.06.03,103,0
1337,검정 장미 나눔합니다,루아,2023.06.01,125,13
1338,심플 패널 만지작 해요! 도와주세요..ㅜ,초린,2023.06.01,82,0
1339,심플패널 만지작 해요!!,초린,2023.05.31,83,0
1340,(완료)보리밭 구해요!!!!!!!!,곰돌랜드주인,2023.05.30,185,9
1341,채석장 만들기 도와주세요!,팬다씨,2023.05.30,217,3
1342,주황색 아네모네,천하통일 마녀 4644,2023.05.30,52,0
1343,친구 어케해요 ㅠㅠㅔ,라운지대표 사령관 348,2023.05.29,50,2
1344,황금 물뿌리게,팬다씨,2023.05.29,79,0
1345,짐 맡아주실 분 구합니다 70마일 드립니다,학살중인 고인물 5339,2023.05.28,190,1
1346,과일 구해요!,답도 없는 엘프 90321680012697722,2023.05.27,142,2
1347,벚꽃초롱 2개 구해요!!,도리,2023.05.27,86,0
1348,주민 액자 구매원해요!,즐겜중인 탐험가 8470,2023.05.27,222,5
1349,나무통 구해요,초린,2023.05.25,40,1
1350,복숭아 배 구해요,얄미운 휴먼 7264,2023.05.23,125,7
1351,아이언 가든 벤치 레시피 구매합니다,섬꾸쟁이 이곰팡,2023.05.23,57,0
1352,마일로 벨 구합니다,폭주하는 초보 8893,2023.05.23,60,0
1353,떡밥 팔아요!(끝),삐약짹,2023.05.23,70,0
1354,배 복숭아 사과 구합니다,폭주하는 초보 8893,2023.05.23,95,5
1355,간이창고 구해요,팬다씨,2023.05.22,109,1
1356,과일 구해요!,팬다씨,2023.05.22,126,2
1357,체리.오렌지 구해요(완료),희투,2023.05.22,93,0
1358,친구구해요ㅠㅠ,즐겜중인 마왕 5337,2023.05.21,74,1
1359,노란호박 하나만 주실 분...,무옷,2023.05.21,90,1
1360,레시피구해요,처음해봐요,2023.05.21,68,1
1361,마일티켓과 체리,팬다씨,2023.05.21,89,4
1362,"목제, 간판 구합니다",엥엥엥,2023.05.20,46,1
1363,떡밥 100개 팔아요,전패의 레전드 5532,2023.05.20,47,0
1364,별조각,엥엥엥,2023.05.20,46,0
1365,주민액작급구해영ㅎ,즐겜중인 마왕 5337,2023.05.20,45,0
1366,모동숲 만지작,밤아 띠,2023.05.20,115,0
1367,마일티켓2,팬다씨,2023.05.19,96,9
1368,채소 팝니다,엥엥엥,2023.05.18,64,0
1369,제발 누가 목제 월파티션M사이즈좀팔아주세요 ㅠㅠㅠ,마유짱,2023.05.18,128,0
1370,과일 거래해요!,팬다씨,2023.05.18,73,1
1371,철광석 구해요,유지니,2023.05.18,48,2
1372,교배꽃 구해요,엥엥엥,2023.05.18,59,1
1373,구템/신템 만지작 구해요,갚아도갚아도,2023.05.18,81,0
1374,미감정 화석,돈벌어요 대출의숲,2023.05.18,126,1
1375,꽃 구해요 초보에여🤗🤗,열렙 중인 입문자 281,2023.05.05,161,1
1376,어린이용 텐트 가지고 계신 분/완료,섬꾸쟁이 이곰팡,2023.05.05,70,2
1377,금 낚싯대 레시피 구합니다ㅠㅜ,천하태평 평민 2873,2023.05.04,55,2
1378,"당근,감자 구해요 !",연지존,2023.05.04,73,1
1379,배랑 체리.. 구합니다 ㅠㅠ 🍒🍐,꿈에서본 모범생 6817,2023.05.03,116,1
1380,복숭아...배.... (완),내가 바로 입문자 2267,2023.05.03,82,4
1381,배 구해요 🍐,체원,2023.05.02,76,3
1382,거거 구합니다(완료),꽥꽥잉,2023.05.02,62,0
1383,벨 구해요,연지존,2023.05.02,93,5
1384,"배, 사과 구해요~(완료)",부드러운 입문자 5268,2023.05.01,79,4
1385,"무절임통, 쌓인 무절임통, 통나무 스툴 레시피 1마일 구매",모동숲다봉이,2023.05.01,49,1
1386,무값 460벨🙂,고뇌하는 휴먼 8643,2023.04.30,110,1
1387,모동숲 체리랑 배 구해요….(완료),놩놩,2023.04.30,116,0
1388,"체리, 배 구해요",체원,2023.04.30,75,1
1389,떡밥 100개 팔아요,글루민맘,2023.04.28,91,1
1390,친구해용,내가 바로 입문자 2267,2023.04.27,80,1
1391,아무나 친구해요 ㅎ,열렙 중인 탐험가 2959,2023.04.27,69,3
1392,마일티켓 삽니다~,부드러운 쪼렙 8755,2023.04.27,61,0
1393,산리오템 한 세트당 10마일에 팝니다 !,밤새는 도적 7628,2023.04.26,415,4
1394,사과.배.체리 각5개씩구합니다,이댜니,2023.04.25,124,1
1395,토용 이나 레시피 드립니다!,고뇌하는 저승사자 1929,2023.04.24,103,3
1396,미애 50 마일 ㅠㅠㅠ 집터0 분양해주세요,삐약삐약,2023.04.24,103,1
1397,40마일 미애 or 미첼 분양원해요 집터o,삐약삐약,2023.04.24,35,1
1398,미애 or 미첼 40마일로 구합니다,삐약삐약,2023.04.24,37,3
1399,"사과,오렌지 구해요",눈누난나,2023.04.23,60,8
1400,급구합니당ㅎ 제발이영ㅎ,열렙 중인 입문자 281,2023.04.23,246,5
1401,떡밥 벨로 삽니당 :),수요미,2023.04.23,44,0
1402,"완료 / 배, 복숭아, 오렌지 구해요!!",도도한 언데드 5222,2023.04.22,106,2
1403,1달차 동린이와 친구 하실 분?,짱구사랑녀,2023.04.18,74,4
1404,[완료]과일나눔합니다.(배/사과/체리/오렌지/복숭아),에멍,2023.04.18,382,7
1405,"체리,배,오렌지 구해요 🍒 🍐 🍊",부드러운 힐러 8889,2023.04.17,119,7
1406,죽순 구해욧!,선아,2023.04.17,82,0
1407,(완)컬러풀 형광봉 구해요!,오늘가입한 초보 901,2023.04.17,64,0
1408,배 구합니다!🍐,오늘가입한 초보 901,2023.04.17,73,0
1409,침대랑 유럽풍 가구 만지작구해여 ㅜㅜ,오늘만사는 끝판왕 5096,2023.04.17,132,1
1410,너무많아여 사가세영ㅎ,열렙 중인 입문자 281,2023.04.17,247,0
1411,오렌지 구합니다,고뇌하는 수호신 6720,2023.04.17,71,2
1412,파란 장미 구해요 ㅠㅠ,묘이,2023.04.17,47,1
1413,"과일구해요~ 오렌지, 체리, 사과 🍊🍒🍎(완료)",배고픈 광전사 1950,2023.04.17,134,0
1414,오렌지 배 구해욧,선아,2023.04.17,57,2
1415,오렌지 구합니다! 교환하실분! (거래완료),아냐 ANya,2023.04.17,113,5
1416,과일 교환하실분(완료),나는 사실 고인물 904,2023.04.16,209,9
1417,철광석 구해요ㅠㅠㅠ!,노련한 형 5909,2023.04.15,65,3
1418,"오렌지, 사과 구해요:)",부활한 모범생 9870,2023.04.14,103,2
1419,체리 120개 다른 과일 120개와 바꾸고 싶습니다!!,앵두빵,2023.04.13,55,1
1420,모동숲 같이 할 분 구해요!,고뇌하는 고인물 4691,2023.04.13,142,4
1421,"복숭아,사과 나눔 주실분 계실까요?",부드러운 뉴비 4963,2023.04.12,106,2
1422,"복숭아,사과 나눔주실분 계신가요?",부드러운 뉴비 4963,2023.04.12,81,0
1423,복숭아.오렌지.체리 구해요(거래완료),전국제패 끝판왕 2861,2023.04.11,84,11
1424,복숭아 체리 배 구해요(거래완료 감사합니다),혜지니,2023.04.10,107,9
1425,떡밥삽니다,민유나,2023.04.10,68,3
1426,"복숭아, 오렌지 나눔해주실분..",주애언,2023.04.10,61,5
1427,소박한 파티라이트 하얀색 5개 구합미당,학살중인 엘프 2414,2023.04.10,71,7
1428,(거래완료)과일 배 구해요ㅜㅜ,버스타는 겜돌이 9442,2023.04.09,83,2
1429,레시피 팔아용,세수는못했섬 세수,2023.04.08,103,6
1430,거래완료) 오렌지. 복숭아 구해요 (다른과일 교환 또는..),페니실린을 이겼어,2023.04.08,156,9
1431,혹시 욕조 이쁜거 가지고 계신 분 마일티켓이랑 바꿔요~~(완료),섬꾸쟁이 이곰팡,2023.04.07,150,9
1432,복숭아 사과 등등,미라미라미라,2023.04.06,125,5
1433,오렌지랑 체리 구합니당ㅠㅠ!,하루살이 광전사 6899,2023.04.05,174,17
1434,이쁜벚꽃잎핑크색팔아영ㅎ,열렙 중인 입문자 281,2023.04.03,96,4
1435,철광석 30개 구해요,도리,2023.04.03,163,12
1436,팔아영 모두다일괄로영ㅎㅎ,열렙 중인 입문자 281,2023.04.02,115,5
1437,떡밥 구해요 ㅠㅠㅠㅠ,곰비를 찾아 삼만리,2023.04.02,58,4
1438,철광석 11개 나눔해주실분...,배고픈 휴먼 90401679356660825,2023.04.01,91,6
1439,[마감]산리오 시리즈 아이템 팔아요.,세봉짱,2023.03.30,600,21
1440,사과 복숭아 빼고 다 구해요ㅠㅠ,천하태평 Lv1 608,2023.03.29,178,11
1441,떡밥 구해요 !,세수는못했섬 세수,2023.03.28,154,18
1442,유모차 구합니다! (완료),푸리도사는 밥푸리씨,2023.03.28,115,7
1443,사과 구합니다 (사과 제외 전부 있음),고뇌하는 사령관 270,2023.03.28,118,1
1444,사과구해요,에스텔,2023.03.27,170,2
1445,"오렌지,체리,사과 구해요ㅠㅠ",앵무새,2023.03.27,114,5
1446,"사과, 배, 오렌지 구해요!",먕구구,2023.03.26,183,12
1447,오렌지 구합니다,부지런한 힐러 1365,2023.03.26,124,3
1448,가구,비눗방울,2023.03.26,74,4
1449,이 레시피 중복 있으신분?,비눗방울,2023.03.25,143,2
1450,배 구합니다!,부드러운 군주 9641,2023.03.25,108,7
1451,동숲 8일차 동린이 마일 티켓 판매해용(완료),섬꾸쟁이 이곰팡,2023.03.24,143,1
1452,혹시 야광벽스티커 레시피 중복 있으신분?ㅜ,현명도 아령,2023.03.23,90,12
1453,레시피 급처해용,세수는못했섬 세수,2023.03.22,183,9
1454,[마감] 케로케로케로피 아이템 팔아요,세봉짱,2023.03.19,284,3
1455,서재의자 구합니다,리니,2023.03.19,60,2
1456,[거래완료]헬로키티템 팔아요,세봉짱,2023.03.18,160,5
1457,오르골 구해요,금도끼은도끼,2023.03.18,114,3
1458,잭슨 분양 받아요!,벽력일섬 엄지렁,2023.03.16,123,8
1459,"마일, 금레시피 팔아요!",알수없,2023.03.16,133,4
1460,필요한 레시피 드려용,알수없,2023.03.16,174,6
1461,과일이나 간이창고 구합니다 !!,모여봐요대출의숲,2023.03.14,127,4
1462,"스틸펜스,가로등 구합니다!",푸리도사는 밥푸리씨,2023.03.13,61,12
1463,돌 15셋 일반목재 30셋 사요,하얗고하얀날,2023.03.12,49,0
1464,마일 팔아용,BISTAY,2023.03.11,64,0
1465,개집 레시피 구해용 ~~,세수는못했섬 세수,2023.03.11,40,0
1466,자동차 나 소나무 있으신분 벨로 삽니다 마일티켓도가능,현우,2023.03.10,80,4
1467,배 구해요,Cindolindo,2023.03.09,54,2
